Product ID,Product Name,Category,Sub-Category,Warehouse,Supplier ID,Unit Cost,Lead Time Days,Avg Daily Demand,Safety Stock,Reorder Point,Beginning Stock,Current Stock,Last Restock Date
OFF-ST-1234,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-105,21.39,21,20.81,125,562,1045,1308,2025-12-22
TEC-MA-1235,Lexmark Printer,Technology,Machines,South DC,SUP-113,313.96,9,15.46,216,355,1041,1004,2025-12-01
OFF-BI-1236,Avery Binder,Office Supplies,Binders,East DC,SUP-105,27.18,21,47.09,565,1554,3160,897,2025-11-17
OFF-BI-1237,Wilson Jones Binder,Office Supplies,Binders,South DC,SUP-110,23.22,18,8.2,74,222,399,368,2025-12-22
OFF-ST-1238,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-104,17.58,2,15.5,140,171,857,747,2025-11-17
OFF-PA-1239,Boise Paper,Office Supplies,Paper,East DC,SUP-113,25.6,9,20.81,146,333,1462,444,2025-12-01
OFF-ST-1240,Iris File Box,Office Supplies,Storage,West DC,SUP-113,9.83,8,1.78,21,35,135,52,2025-10-20
OFF-PA-1241,HP Paper Ream,Office Supplies,Paper,East DC,SUP-110,11.3,18,35.32,283,919,2619,1667,2025-11-24
OFF-ST-1242,SimpleHouseware Bin,Office Supplies,Storage,West DC,SUP-109,11.93,5,41.56,291,499,2208,1863,2025-12-01
OFF-AR-1243,Sharpie Markers,Office Supplies,Art,South DC,SUP-109,29.03,5,7.71,85,124,522,214,2025-12-01
FUR-BO-1244,Bush Cubix Bookcase,Furniture,Bookcases,Central DC,SUP-106,247.02,8,1.85,15,30,90,122,2025-12-15
TEC-PH-1245,Samsung Galaxy,Technology,Phones,East DC,SUP-109,527.21,4,5.89,82,106,417,510,2025-12-08
OFF-ST-1246,Fellowes Storage Box,Office Supplies,Storage,West DC,SUP-101,27.67,2,7.52,75,90,373,76,2025-11-24
OFF-ST-1247,Iris File Box,Office Supplies,Storage,Central DC,SUP-105,14.62,22,32.85,230,953,2305,2272,2025-11-24
TEC-AC-1248,Kensington Keyboard,Technology,Accessories,West DC,SUP-102,280.78,17,9.62,48,212,553,179,2025-11-17
TEC-PH-1249,Samsung Galaxy,Technology,Phones,West DC,SUP-110,309.72,17,6.88,34,151,473,253,2025-11-10
TEC-CO-1251,Canon Copier,Technology,Copiers,South DC,SUP-103,257.88,4,12.85,64,115,815,712,2025-12-15
OFF-BI-1254,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-107,19.09,16,13.81,138,359,626,777,2025-12-22
OFF-LA-1255,Avery Labels,Office Supplies,Labels,West DC,SUP-100,9.27,16,3.9,31,93,239,175,2025-12-08
TEC-CO-1256,Canon Copier,Technology,Copiers,South DC,SUP-106,364.94,11,21.64,173,411,1022,908,2025-12-01
OFF-PA-1258,Boise Paper,Office Supplies,Paper,West DC,SUP-105,17.71,22,10.88,141,380,593,659,2025-12-22
TEC-CO-1261,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-110,160.4,14,6.97,63,161,465,441,2025-12-08
OFF-PA-1262,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-105,29.66,18,17.43,227,541,789,369,2025-11-03
TEC-PH-1263,Apple iPhone,Technology,Phones,East DC,SUP-111,184.61,12,5.95,65,136,273,497,2025-12-22
OFF-PA-1264,HP Paper Ream,Office Supplies,Paper,East DC,SUP-108,9.32,10,45.67,320,777,2563,2069,2025-11-03
FUR-CH-1265,HON Executive Chair,Furniture,Chairs,Central DC,SUP-104,141.28,5,1.09,11,16,71,39,2025-12-22
OFF-PA-1266,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-107,22.5,16,23.87,334,716,1461,1697,2025-11-24
TEC-MA-1267,Lexmark Printer,Technology,Machines,East DC,SUP-101,376.79,5,8.51,102,145,575,402,2025-12-01
OFF-PA-1268,HP Paper Ream,Office Supplies,Paper,East DC,SUP-105,14.91,18,11.68,164,374,729,390,2025-11-24
FUR-BO-1270,Sauder Bookcase,Furniture,Bookcases,West DC,SUP-105,91.78,19,2.85,17,71,145,202,2025-12-08
TEC-PH-1272,Samsung Galaxy,Technology,Phones,East DC,SUP-113,182.78,8,7.16,57,114,356,191,2025-12-01
TEC-AC-1273,Kensington Keyboard,Technology,Accessories,East DC,SUP-110,144.33,18,5.96,54,161,375,253,2025-11-17
OFF-BI-1275,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-108,17.93,10,2.69,32,59,139,45,2025-10-27
TEC-MA-1277,Zebra Label Printer,Technology,Machines,Central DC,SUP-101,217.9,4,4.84,48,67,339,249,2025-11-17
TEC-PH-1278,Apple iPhone,Technology,Phones,Central DC,SUP-110,460.37,15,4.27,43,107,227,295,2025-12-15
TEC-CO-1279,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-103,546.72,6,2.86,17,34,199,175,2025-12-08
OFF-AR-1280,Newell Highlighters,Office Supplies,Art,Central DC,SUP-102,17.92,13,11.64,93,244,703,777,2025-11-24
OFF-PA-1282,Boise Paper,Office Supplies,Paper,South DC,SUP-101,24.94,3,14.95,209,254,1096,220,2025-11-17
FUR-TA-1283,Chromcraft Round Table,Furniture,Tables,Central DC,SUP-105,318.24,20,3.29,16,82,193,147,2025-12-08
OFF-LA-1285,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-105,26.25,19,18.71,168,523,1202,262,2025-11-24
TEC-PH-1286,Samsung Galaxy,Technology,Phones,South DC,SUP-102,174.7,13,4.63,42,102,320,184,2025-12-22
FUR-FU-1288,Eldon Desk Lamp,Furniture,Furnishings,South DC,SUP-109,302.84,2,5.01,50,60,286,79,2025-11-03
OFF-BI-1289,Avery Binder,Office Supplies,Binders,West DC,SUP-105,26.52,20,5.99,36,156,424,58,2025-11-03
OFF-BI-1290,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-109,18.49,3,7.25,44,66,411,449,2025-12-08
TEC-AC-1291,Logitech Mouse,Technology,Accessories,South DC,SUP-112,267.37,9,5.12,26,72,246,415,2025-12-08
TEC-CO-1292,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-103,270.26,4,5.2,31,52,338,48,2025-11-10
OFF-PA-1294,Boise Paper,Office Supplies,Paper,West DC,SUP-113,13.67,10,14.31,143,286,1035,1257,2025-12-15
OFF-BI-1296,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-110,7.45,14,9.97,100,240,663,385,2025-10-27
TEC-CO-1298,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-110,399.95,17,1.5,14,40,74,69,2025-10-13
TEC-CO-1299,Canon Copier,Technology,Copiers,South DC,SUP-101,390.29,2,22.74,273,318,1142,471,2025-11-10
OFF-AR-1300,Sharpie Markers,Office Supplies,Art,West DC,SUP-103,13.43,3,21.93,175,241,1365,134,2025-11-17
TEC-AC-1301,SanDisk Flash Drive,Technology,Accessories,Central DC,SUP-100,514.88,18,6.37,45,160,381,232,2025-12-15
TEC-MA-1303,Lexmark Printer,Technology,Machines,West DC,SUP-112,522.63,5,12.55,138,201,921,424,2025-12-15
OFF-BI-1304,Avery Binder,Office Supplies,Binders,Central DC,SUP-106,23.08,11,24.97,275,550,1678,1108,2025-12-15
FUR-BO-1305,Sauder Bookcase,Furniture,Bookcases,West DC,SUP-109,274.72,3,1.7,19,24,92,124,2025-12-15
FUR-BO-1307,Bush Cubix Bookcase,Furniture,Bookcases,Central DC,SUP-113,198.25,8,1.69,15,29,81,121,2025-12-22
TEC-AC-1308,SanDisk Flash Drive,Technology,Accessories,South DC,SUP-113,334.83,12,1.71,12,33,97,59,2025-11-17
FUR-FU-1309,Advantus Task Lamp,Furniture,Furnishings,South DC,SUP-105,255.12,19,0.62,8,20,37,29,2025-12-01
TEC-MA-1310,Cubify 3D Printer,Technology,Machines,South DC,SUP-112,175.84,7,10.57,106,180,576,486,2025-11-24
TEC-AC-1311,Logitech Mouse,Technology,Accessories,East DC,SUP-100,382.03,20,2.12,30,72,132,42,2025-10-06
OFF-ST-1312,SimpleHouseware Bin,Office Supplies,Storage,South DC,SUP-103,14.43,5,20.98,147,252,1558,200,2025-11-24
OFF-LA-1313,Avery Labels,Office Supplies,Labels,West DC,SUP-111,11.84,10,5.55,72,128,260,97,2025-10-13
TEC-MA-1315,Zebra Label Printer,Technology,Machines,East DC,SUP-107,354.54,16,1.93,10,41,125,59,2025-11-10
OFF-AR-1317,Bic Pens,Office Supplies,Art,West DC,SUP-109,8.22,4,5.76,81,104,333,215,2025-10-27
TEC-PH-1318,Cisco IP Phone,Technology,Phones,East DC,SUP-104,455.0,6,7.36,81,125,358,144,2025-11-17
TEC-PH-1319,Samsung Galaxy,Technology,Phones,Central DC,SUP-111,407.84,11,25.27,152,430,1167,223,2025-11-24
TEC-MA-1320,Lexmark Printer,Technology,Machines,East DC,SUP-114,568.01,15,4.33,30,95,304,93,2025-12-01
OFF-ST-1321,Iris File Box,Office Supplies,Storage,West DC,SUP-100,17.24,16,8.36,50,184,415,337,2025-12-15
OFF-AR-1322,Bic Pens,Office Supplies,Art,East DC,SUP-110,10.18,16,19.21,134,441,1292,557,2025-11-24
TEC-MA-1323,Zebra Label Printer,Technology,Machines,West DC,SUP-114,212.49,15,14.95,105,329,1111,919,2025-12-15
FUR-FU-1324,Eldon Desk Lamp,Furniture,Furnishings,East DC,SUP-106,329.79,12,4.78,24,81,301,271,2025-12-22
OFF-AR-1325,Newell Highlighters,Office Supplies,Art,East DC,SUP-114,12.2,13,8.69,87,200,622,305,2025-12-15
TEC-MA-1326,Lexmark Printer,Technology,Machines,East DC,SUP-113,531.3,11,10.69,53,171,582,593,2025-12-08
FUR-CH-1327,Global Task Chair,Furniture,Chairs,Central DC,SUP-102,93.39,16,0.57,3,12,37,41,2025-12-08
OFF-PA-1328,HP Paper Ream,Office Supplies,Paper,South DC,SUP-102,26.76,15,13.73,165,371,788,251,2025-10-27
FUR-BO-1329,O'Sullivan Bookcase,Furniture,Bookcases,Central DC,SUP-107,338.84,17,0.88,12,27,67,41,2025-12-22
TEC-CO-1330,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-109,487.23,2,1.83,11,15,126,65,2025-12-22
OFF-PA-1331,Boise Paper,Office Supplies,Paper,South DC,SUP-103,21.03,6,7.53,53,98,547,120,2025-11-10
OFF-PA-1332,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-102,17.02,17,1.83,22,53,124,65,2025-10-20
OFF-PA-1333,HP Paper Ream,Office Supplies,Paper,Central DC,SUP-112,20.62,9,9.7,87,174,480,193,2025-10-06
FUR-CH-1334,Hbada Office Chair,Furniture,Chairs,East DC,SUP-103,235.09,5,5.59,56,84,346,198,2025-12-15
TEC-CO-1336,Canon Copier,Technology,Copiers,South DC,SUP-114,550.78,16,4.44,58,129,249,77,2025-11-03
OFF-PA-1337,HP Paper Ream,Office Supplies,Paper,East DC,SUP-106,14.34,12,9.32,65,177,583,366,2025-12-22
OFF-AR-1338,Sharpie Markers,Office Supplies,Art,South DC,SUP-101,15.58,2,23.27,303,350,1192,261,2025-11-24
FUR-TA-1339,Chromcraft Round Table,Furniture,Tables,Central DC,SUP-114,112.41,14,3.8,38,91,271,252,2025-12-22
TEC-CO-1340,Hewlett Packard Copier,Technology,Copiers,Central DC,SUP-104,467.7,2,7.18,86,100,450,336,2025-12-08
OFF-ST-1341,SimpleHouseware Bin,Office Supplies,Storage,West DC,SUP-114,20.11,17,23.13,185,578,1508,1157,2025-11-17
OFF-ST-1342,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-106,22.75,10,26.91,215,484,1727,894,2025-10-20
TEC-MA-1343,Zebra Label Printer,Technology,Machines,East DC,SUP-108,277.75,9,6.76,61,122,316,152,2025-12-01
TEC-MA-1344,Cubify 3D Printer,Technology,Machines,South DC,SUP-113,147.46,8,4.14,50,83,274,127,2025-11-24
OFF-LA-1345,Avery Labels,Office Supplies,Labels,East DC,SUP-109,22.98,4,12.56,151,201,633,249,2025-11-10
TEC-AC-1346,Kensington Keyboard,Technology,Accessories,West DC,SUP-112,473.38,8,5.36,64,107,294,156,2025-10-20
OFF-PA-1348,Boise Paper,Office Supplies,Paper,West DC,SUP-102,19.91,13,11.08,155,299,803,361,2025-11-03
TEC-MA-1349,Cubify 3D Printer,Technology,Machines,West DC,SUP-103,528.08,3,3.24,39,49,186,145,2025-12-08
TEC-AC-1350,Kensington Keyboard,Technology,Accessories,East DC,SUP-103,569.34,7,8.54,60,120,466,454,2025-12-08
OFF-AR-1352,Sharpie Markers,Office Supplies,Art,East DC,SUP-111,13.28,10,13.22,145,277,719,312,2025-11-24
OFF-BI-1353,GBC Binding System,Office Supplies,Binders,South DC,SUP-113,28.85,12,29.65,415,771,1843,1265,2025-12-01
OFF-AR-1354,Sharpie Markers,Office Supplies,Art,Central DC,SUP-106,20.9,12,20.68,103,351,1349,1192,2025-12-15
OFF-ST-1355,Iris File Box,Office Supplies,Storage,South DC,SUP-108,25.82,10,27.09,271,542,1955,1573,2025-11-24
OFF-ST-1356,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-109,12.24,5,28.48,370,512,1429,1196,2025-11-10
FUR-FU-1357,Advantus Task Lamp,Furniture,Furnishings,West DC,SUP-112,185.0,8,1.43,11,22,109,40,2025-11-03
OFF-AR-1358,Sharpie Markers,Office Supplies,Art,South DC,SUP-101,12.33,2,11.11,133,155,727,346,2025-12-08
OFF-LA-1359,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-114,8.53,16,10.72,139,311,745,1052,2025-12-22
OFF-AR-1360,Sharpie Markers,Office Supplies,Art,South DC,SUP-111,21.75,10,29.15,321,613,1492,440,2025-11-17
OFF-ST-1361,Fellowes Storage Box,Office Supplies,Storage,East DC,SUP-106,15.14,11,13.94,167,320,730,666,2025-11-03
OFF-LA-1362,Avery Labels,Office Supplies,Labels,West DC,SUP-103,18.6,4,16.4,82,148,759,381,2025-11-17
FUR-CH-1363,Hbada Office Chair,Furniture,Chairs,West DC,SUP-114,86.72,16,2.94,29,76,211,77,2025-11-17
OFF-AR-1364,Newell Highlighters,Office Supplies,Art,East DC,SUP-112,23.72,8,14.17,128,241,1025,602,2025-11-17
TEC-MA-1366,Lexmark Printer,Technology,Machines,South DC,SUP-111,163.76,13,14.3,186,372,935,566,2025-12-01
FUR-CH-1367,Global Task Chair,Furniture,Chairs,South DC,SUP-113,109.2,8,4.51,54,90,258,172,2025-12-15
OFF-ST-1369,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-104,20.37,2,12.94,65,91,820,637,2025-11-17
FUR-FU-1370,Eldon Desk Lamp,Furniture,Furnishings,South DC,SUP-111,295.91,12,2.24,11,38,166,19,2025-11-03
OFF-AR-1372,Sharpie Markers,Office Supplies,Art,South DC,SUP-107,21.5,18,44.76,492,1298,2064,1847,2025-11-10
FUR-TA-1373,Bush Somerset Table,Furniture,Tables,East DC,SUP-102,144.94,14,0.3,3,7,19,8,2025-12-22
OFF-PA-1374,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-110,8.68,14,16.5,116,347,863,1009,2025-11-17
FUR-BO-1376,O'Sullivan Bookcase,Furniture,Bookcases,South DC,SUP-114,195.71,17,1.07,6,24,68,43,2025-12-22
FUR-FU-1377,Advantus Task Lamp,Furniture,Furnishings,South DC,SUP-110,87.08,15,1.06,12,28,79,14,2025-09-22
OFF-AR-1378,Bic Pens,Office Supplies,Art,East DC,SUP-105,8.6,19,10.15,102,295,563,546,2025-11-10
OFF-AR-1380,Newell Highlighters,Office Supplies,Art,Central DC,SUP-107,16.59,18,24.18,290,725,1649,1355,2025-12-15
FUR-BO-1381,Bush Cubix Bookcase,Furniture,Bookcases,West DC,SUP-107,189.21,16,3.35,20,74,219,234,2025-12-08
OFF-AR-1382,Newell Highlighters,Office Supplies,Art,West DC,SUP-111,26.01,13,13.2,79,251,797,608,2025-12-15
TEC-PH-1383,Apple iPhone,Technology,Phones,South DC,SUP-112,465.17,8,8.64,86,155,541,552,2025-12-08
TEC-MA-1384,Zebra Label Printer,Technology,Machines,West DC,SUP-105,423.96,19,21.13,169,570,1209,1230,2025-11-24
OFF-BI-1385,Wilson Jones Binder,Office Supplies,Binders,South DC,SUP-100,7.82,17,12.17,146,353,772,546,2025-11-24
FUR-TA-1386,Chromcraft Round Table,Furniture,Tables,East DC,SUP-110,214.57,15,2.19,18,51,154,30,2025-10-13
TEC-AC-1387,Kensington Keyboard,Technology,Accessories,West DC,SUP-107,414.84,15,1.96,14,43,128,133,2025-12-01
OFF-LA-1388,Avery Labels,Office Supplies,Labels,West DC,SUP-103,10.87,3,15.26,137,183,768,237,2025-10-27
FUR-FU-1389,Advantus Task Lamp,Furniture,Furnishings,South DC,SUP-101,286.67,4,0.53,4,6,35,27,2025-12-22
OFF-LA-1392,Hon Label Maker Tape,Office Supplies,Labels,West DC,SUP-109,13.31,2,29.62,267,326,1753,1361,2025-12-08
TEC-MA-1393,Zebra Label Printer,Technology,Machines,West DC,SUP-100,334.71,18,13.28,186,425,988,760,2025-12-22
OFF-AR-1394,Sharpie Markers,Office Supplies,Art,Central DC,SUP-111,16.96,10,47.07,424,895,2264,605,2025-09-29
OFF-PA-1395,HP Paper Ream,Office Supplies,Paper,West DC,SUP-109,9.41,5,8.16,57,98,568,119,2025-11-24
OFF-PA-1396,HP Paper Ream,Office Supplies,Paper,East DC,SUP-109,24.69,2,17.61,194,229,868,779,2025-12-01
OFF-BI-1397,GBC Binding System,Office Supplies,Binders,Central DC,SUP-109,19.59,5,53.04,477,742,3028,958,2025-10-27
FUR-FU-1398,Tenex Chairmat,Furniture,Furnishings,South DC,SUP-112,235.7,8,2.09,10,27,147,32,2025-09-22
FUR-FU-1399,Tenex Chairmat,Furniture,Furnishings,South DC,SUP-101,234.27,2,2.24,20,24,124,20,2025-11-24
TEC-AC-1000,Logitech Mouse,Technology,Accessories,East DC,SUP-113,358.72,12,4.61,65,120,291,250,2025-12-01
OFF-BI-1001,Wilson Jones Binder,Office Supplies,Binders,Central DC,SUP-102,18.71,17,22.1,309,685,1198,733,2025-12-08
OFF-AR-1002,Bic Pens,Office Supplies,Art,East DC,SUP-111,22.57,11,30.7,246,584,1939,1297,2025-11-17
OFF-PA-1003,HP Paper Ream,Office Supplies,Paper,Central DC,SUP-112,24.32,6,35.05,210,420,1863,452,2025-10-27
TEC-PH-1006,Cisco IP Phone,Technology,Phones,Central DC,SUP-109,134.4,4,10.26,92,133,467,176,2025-12-01
OFF-BI-1007,GBC Binding System,Office Supplies,Binders,South DC,SUP-102,7.14,15,3.46,45,97,226,154,2025-11-03
FUR-TA-1008,Chromcraft Round Table,Furniture,Tables,South DC,SUP-101,123.94,5,7.98,72,112,540,87,2025-10-27
FUR-TA-1009,Bush Somerset Table,Furniture,Tables,West DC,SUP-113,105.41,8,1.36,19,30,80,120,2025-12-08
TEC-AC-1011,Logitech Mouse,Technology,Accessories,East DC,SUP-109,268.67,4,4.56,36,54,228,91,2025-11-10
OFF-BI-1012,GBC Binding System,Office Supplies,Binders,East DC,SUP-105,8.89,18,5.32,48,144,244,71,2025-11-10
OFF-ST-1013,Iris File Box,Office Supplies,Storage,Central DC,SUP-109,24.34,3,20.78,187,249,1460,705,2025-12-01
OFF-BI-1014,Wilson Jones Binder,Office Supplies,Binders,South DC,SUP-114,7.86,16,35.3,176,741,2052,2384,2025-12-01
TEC-PH-1015,Cisco IP Phone,Technology,Phones,South DC,SUP-114,242.0,17,1.15,15,35,85,94,2025-12-22
TEC-CO-1016,Canon Copier,Technology,Copiers,East DC,SUP-101,511.64,3,3.29,36,46,212,218,2025-12-15
OFF-AR-1017,Bic Pens,Office Supplies,Art,East DC,SUP-104,20.33,6,25.94,285,441,1406,1706,2025-12-15
TEC-AC-1018,SanDisk Flash Drive,Technology,Accessories,South DC,SUP-110,504.56,17,3.3,30,86,190,194,2025-12-22
OFF-BI-1022,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-111,21.18,10,23.86,119,358,1150,950,2025-10-27
OFF-BI-1023,Avery Binder,Office Supplies,Binders,East DC,SUP-101,28.03,4,2.89,14,26,190,137,2025-12-08
OFF-PA-1024,HP Paper Ream,Office Supplies,Paper,South DC,SUP-109,13.26,2,13.27,106,133,615,350,2025-12-08
OFF-BI-1025,Avery Binder,Office Supplies,Binders,Central DC,SUP-105,28.22,22,6.09,79,213,401,198,2025-12-08
OFF-LA-1026,Avery Labels,Office Supplies,Labels,Central DC,SUP-108,28.52,10,47.99,576,1056,3028,2510,2025-12-22
OFF-AR-1027,Newell Highlighters,Office Supplies,Art,Central DC,SUP-104,8.96,2,15.58,171,202,753,1080,2025-12-08
OFF-PA-1029,Boise Paper,Office Supplies,Paper,West DC,SUP-113,29.07,12,6.4,45,122,331,167,2025-12-01
OFF-AR-1031,Newell Highlighters,Office Supplies,Art,Central DC,SUP-102,15.67,17,26.35,237,685,1797,1149,2025-11-24
FUR-CH-1032,HON Executive Chair,Furniture,Chairs,Central DC,SUP-102,186.12,15,4.58,55,124,316,122,2025-11-10
OFF-LA-1034,Avery Labels,Office Supplies,Labels,Central DC,SUP-114,13.23,15,13.42,134,335,850,650,2025-12-01
TEC-MA-1035,Lexmark Printer,Technology,Machines,Central DC,SUP-105,415.81,18,11.28,79,282,648,119,2025-11-24
OFF-AR-1037,Sharpie Markers,Office Supplies,Art,East DC,SUP-105,7.92,21,39.47,316,1145,2176,485,2025-10-20
TEC-MA-1040,Cubify 3D Printer,Technology,Machines,Central DC,SUP-109,219.66,4,8.41,42,76,484,53,2025-11-24
TEC-MA-1041,Zebra Label Printer,Technology,Machines,West DC,SUP-101,164.96,2,1.97,14,18,147,14,2025-09-22
TEC-CO-1042,Hewlett Packard Copier,Technology,Copiers,South DC,SUP-100,331.65,18,4.25,30,106,264,82,2025-11-24
TEC-AC-1043,SanDisk Flash Drive,Technology,Accessories,East DC,SUP-105,465.25,20,3.28,16,82,241,124,2025-12-22
TEC-MA-1044,Lexmark Printer,Technology,Machines,South DC,SUP-108,218.04,7,2.62,37,55,191,45,2025-11-24
TEC-CO-1046,Hewlett Packard Copier,Technology,Copiers,Central DC,SUP-102,270.94,14,12.88,167,347,585,757,2025-12-01
TEC-PH-1050,Samsung Galaxy,Technology,Phones,Central DC,SUP-105,428.74,22,8.33,75,258,538,148,2025-11-03
TEC-MA-1051,Cubify 3D Printer,Technology,Machines,South DC,SUP-112,167.77,9,9.08,100,182,659,313,2025-11-03
OFF-PA-1052,Boise Paper,Office Supplies,Paper,West DC,SUP-114,30.23,13,17.06,239,461,892,859,2025-11-03
OFF-AR-1060,Bic Pens,Office Supplies,Art,West DC,SUP-106,21.6,9,28.11,141,394,1720,1018,2025-12-08
OFF-PA-1061,Boise Paper,Office Supplies,Paper,West DC,SUP-114,22.25,16,13.33,147,360,778,712,2025-12-01
OFF-BI-1062,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-107,15.86,14,26.96,216,593,1569,220,2025-11-10
TEC-CO-1063,Canon Copier,Technology,Copiers,Central DC,SUP-100,136.82,17,8.37,92,234,616,436,2025-12-22
FUR-TA-1065,Chromcraft Round Table,Furniture,Tables,West DC,SUP-108,153.54,8,0.74,4,10,44,16,2025-11-03
TEC-CO-1067,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-103,422.17,6,4.8,43,72,235,151,2025-12-15
FUR-BO-1068,Bush Cubix Bookcase,Furniture,Bookcases,East DC,SUP-110,331.44,16,5.01,60,140,255,277,2025-12-15
FUR-CH-1069,HON Executive Chair,Furniture,Chairs,West DC,SUP-113,136.76,12,6.2,81,155,327,483,2025-12-22
OFF-BI-1070,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-111,10.46,11,11.2,134,257,823,257,2025-11-10
TEC-PH-1071,Apple iPhone,Technology,Phones,Central DC,SUP-114,415.97,15,8.81,79,211,578,400,2025-12-22
FUR-TA-1072,Chromcraft Round Table,Furniture,Tables,Central DC,SUP-110,214.73,16,3.16,22,73,179,61,2025-12-01
FUR-CH-1076,Global Task Chair,Furniture,Chairs,West DC,SUP-109,172.14,2,3.83,27,35,250,144,2025-12-15
TEC-AC-1078,Logitech Mouse,Technology,Accessories,Central DC,SUP-101,177.43,2,12.85,167,193,879,720,2025-12-15
FUR-TA-1079,Bush Somerset Table,Furniture,Tables,Central DC,SUP-105,248.57,21,5.87,76,199,392,598,2025-12-22
TEC-AC-1080,Logitech Mouse,Technology,Accessories,West DC,SUP-110,290.76,16,11.03,143,319,579,381,2025-11-10
TEC-PH-1081,Samsung Galaxy,Technology,Phones,East DC,SUP-112,407.95,8,5.32,64,107,308,157,2025-11-17
OFF-PA-1082,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-101,19.0,3,11.17,134,168,519,732,2025-12-22
OFF-BI-1085,Avery Binder,Office Supplies,Binders,East DC,SUP-107,15.08,16,8.53,60,196,491,628,2025-12-22
TEC-MA-1086,Zebra Label Printer,Technology,Machines,South DC,SUP-112,338.96,6,2.78,39,56,208,259,2025-12-22
OFF-PA-1088,HP Paper Ream,Office Supplies,Paper,Central DC,SUP-114,15.11,17,10.32,144,319,521,585,2025-12-15
FUR-FU-1090,Advantus Task Lamp,Furniture,Furnishings,West DC,SUP-111,169.45,10,0.94,7,16,54,47,2025-12-22
TEC-AC-1091,Logitech Mouse,Technology,Accessories,Central DC,SUP-101,413.65,2,11.8,106,130,701,628,2025-12-15
OFF-PA-1092,HP Paper Ream,Office Supplies,Paper,South DC,SUP-113,18.76,9,41.49,456,829,2245,1420,2025-12-08
FUR-CH-1093,Global Task Chair,Furniture,Chairs,West DC,SUP-106,142.35,10,2.16,17,39,115,100,2025-12-22
TEC-MA-1094,Cubify 3D Printer,Technology,Machines,West DC,SUP-104,489.8,4,11.01,121,165,820,794,2025-12-22
OFF-LA-1096,Avery Labels,Office Supplies,Labels,Central DC,SUP-104,15.24,4,24.56,123,221,1577,917,2025-11-03
OFF-PA-1097,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-106,29.86,10,10.61,74,180,514,228,2025-11-03
OFF-AR-1098,Newell Highlighters,Office Supplies,Art,East DC,SUP-114,27.67,14,9.79,59,196,563,398,2025-12-08
TEC-CO-1099,Canon Copier,Technology,Copiers,South DC,SUP-109,225.23,2,17.67,124,159,924,239,2025-12-01
OFF-PA-1101,Boise Paper,Office Supplies,Paper,West DC,SUP-101,25.45,4,10.44,146,188,725,290,2025-12-08
FUR-CH-1105,Hbada Office Chair,Furniture,Chairs,East DC,SUP-113,233.87,10,1.3,16,29,89,52,2025-10-20
OFF-ST-1107,Iris File Box,Office Supplies,Storage,South DC,SUP-107,9.09,18,20.95,293,670,990,851,2025-12-22
TEC-AC-1108,SanDisk Flash Drive,Technology,Accessories,East DC,SUP-104,303.06,3,16.0,208,256,981,447,2025-11-10
TEC-PH-1110,Cisco IP Phone,Technology,Phones,Central DC,SUP-102,438.88,16,8.98,54,198,427,363,2025-12-08
TEC-AC-1112,Kensington Keyboard,Technology,Accessories,South DC,SUP-113,341.24,12,7.87,94,188,587,598,2025-12-15
TEC-CO-1113,Canon Copier,Technology,Copiers,West DC,SUP-108,364.9,9,14.69,206,338,828,255,2025-11-24
OFF-PA-1114,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-111,23.35,13,9.89,119,248,598,449,2025-11-24
OFF-LA-1116,Hon Label Maker Tape,Office Supplies,Labels,West DC,SUP-111,10.47,9,6.5,52,110,447,353,2025-11-10
TEC-CO-1117,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-103,162.31,4,5.91,35,59,383,250,2025-12-22
FUR-TA-1118,Chromcraft Round Table,Furniture,Tables,West DC,SUP-100,261.47,16,3.5,18,74,225,127,2025-11-03
