Sales Key,Order ID,Order Date,Customer ID,Product ID,Sales,Quantity,Discount,Profit
879,US-2024-100878,2024-01-12,CU-10081,OFF-AR-1078,68.06,4,0.2,6.66
880,US-2024-100879,2023-08-30,CU-10082,OFF-LA-1079,643.89,13,0.0,91.66
881,US-2024-100880,2025-01-17,CU-10068,OFF-PA-1080,184.77,5,0.1,67.04
882,US-2024-100881,2023-06-25,CU-10100,OFF-AR-1081,87.98,8,0.3,22.67
883,US-2024-100882,2025-03-30,CU-10033,TEC-MA-1082,1561.56,7,0.0,388.17
884,US-2024-100883,2025-01-02,CU-10059,OFF-LA-1083,145.66,12,0.3,49.7
885,US-2024-100884,2025-03-06,CU-10093,FUR-CH-1084,541.88,1,0.0,42.23
886,US-2024-100885,2025-12-25,CU-10086,OFF-PA-1085,239.62,13,0.4,64.78
887,US-2024-100886,2023-09-12,CU-10009,OFF-LA-1086,282.06,6,0.0,86.05
888,US-2024-100887,2023-04-28,CU-10024,OFF-BI-1087,142.7,3,0.1,19.87
889,US-2024-100888,2024-11-02,CU-10036,FUR-FU-1088,4048.43,13,0.1,48.03
890,US-2024-100889,2023-02-05,CU-10021,TEC-MA-1089,915.57,3,0.0,80.0
891,US-2024-100890,2024-07-22,CU-10015,TEC-AC-1090,2573.0,9,0.15,115.4
892,US-2024-100891,2023-01-11,CU-10060,TEC-PH-1091,5092.0,13,0.4,1274.19
893,US-2024-100892,2024-12-25,CU-10098,FUR-CH-1092,5636.93,13,0.0,64.49
894,US-2024-100893,2025-07-25,CU-10092,OFF-PA-1093,233.76,8,0.0,23.78
895,US-2024-100894,2023-06-08,CU-10046,OFF-PA-1094,528.4,10,0.0,38.35
896,US-2024-100895,2025-05-19,CU-10103,FUR-CH-1095,2122.7,5,0.0,-72.7
897,US-2024-100896,2025-04-13,CU-10099,OFF-AR-1096,188.09,5,0.3,31.01
898,US-2024-100897,2023-07-05,CU-10118,TEC-AC-1097,4895.52,12,0.0,-93.2
899,US-2024-100898,2025-10-17,CU-10093,FUR-FU-1098,2931.28,10,0.2,125.15
900,US-2024-100899,2023-04-08,CU-10115,FUR-TA-1099,4292.28,9,0.0,86.19
901,US-2024-100900,2024-06-08,CU-10025,OFF-AR-1100,338.58,11,0.1,38.01
902,US-2024-100901,2023-01-14,CU-10084,TEC-CO-1101,1421.14,3,0.15,245.01
903,US-2024-100902,2024-03-30,CU-10002,TEC-PH-1102,2857.49,7,0.1,755.58
904,US-2024-100903,2023-12-03,CU-10065,OFF-BI-1103,170.0,8,0.0,44.32
905,US-2024-100904,2023-08-31,CU-10023,OFF-ST-1104,255.99,7,0.0,41.93
906,US-2024-100905,2024-01-07,CU-10016,OFF-ST-1105,327.52,8,0.0,66.92
907,US-2024-100906,2024-04-03,CU-10000,TEC-AC-1106,9634.43,13,0.0,200.74
908,US-2024-100907,2024-07-24,CU-10082,FUR-FU-1107,4491.63,10,0.1,474.88
909,US-2024-100908,2024-01-29,CU-10076,TEC-PH-1108,10174.32,13,0.0,-19.75
910,US-2024-100909,2023-01-17,CU-10063,OFF-LA-1109,368.64,8,0.0,132.43
911,US-2024-100910,2023-07-12,CU-10025,OFF-LA-1110,458.2,10,0.0,141.85
912,US-2024-100911,2023-07-24,CU-10085,OFF-PA-1111,295.26,6,0.0,59.1
913,US-2024-100912,2023-11-21,CU-10039,FUR-FU-1112,1077.98,2,0.0,-82.27
914,US-2024-100913,2023-11-24,CU-10065,TEC-AC-1113,4663.51,9,0.2,774.02
915,US-2024-100914,2023-01-25,CU-10005,OFF-ST-1114,279.48,6,0.0,21.71
916,US-2024-100915,2024-03-01,CU-10061,OFF-ST-1115,146.52,11,0.0,46.61
917,US-2024-100916,2024-02-17,CU-10083,FUR-FU-1116,4688.53,11,0.0,841.64
918,US-2024-100917,2023-01-05,CU-10107,FUR-TA-1117,4338.96,12,0.0,-410.1
919,US-2024-100918,2025-05-19,CU-10105,OFF-AR-1118,109.01,8,0.4,35.76
920,US-2024-100919,2023-11-06,CU-10093,OFF-LA-1119,415.76,8,0.0,97.76
921,US-2024-100920,2024-06-05,CU-10029,OFF-LA-1120,76.7,2,0.2,21.36
922,US-2024-100921,2025-03-10,CU-10071,FUR-BO-1121,5709.34,13,0.0,-380.16
923,US-2024-100922,2025-03-25,CU-10017,FUR-BO-1122,2695.15,5,0.0,138.24
924,US-2024-100923,2025-09-20,CU-10110,OFF-AR-1123,355.42,9,0.15,109.3
925,US-2024-100924,2024-01-19,CU-10104,TEC-MA-1124,1170.59,4,0.2,51.63
926,US-2024-100925,2024-05-19,CU-10080,OFF-ST-1125,258.65,11,0.4,80.38
927,US-2024-100926,2024-04-28,CU-10024,OFF-BI-1126,155.2,9,0.1,27.7
928,US-2024-100927,2023-11-26,CU-10063,FUR-CH-1127,1790.8,6,0.1,102.74
929,US-2024-100928,2024-02-26,CU-10042,TEC-PH-1128,5774.58,9,0.0,537.9
930,US-2024-100929,2025-04-15,CU-10024,OFF-LA-1129,111.94,6,0.15,16.58
931,US-2024-100930,2023-10-03,CU-10022,FUR-TA-1130,709.88,2,0.1,75.11
932,US-2024-100931,2025-08-13,CU-10010,FUR-TA-1131,2437.29,9,0.0,-22.66
933,US-2024-100932,2023-10-08,CU-10099,OFF-ST-1132,39.58,1,0.0,8.46
934,US-2024-100933,2025-03-26,CU-10001,OFF-BI-1133,194.22,13,0.0,32.32
935,US-2024-100934,2024-11-26,CU-10015,OFF-ST-1134,158.46,5,0.4,16.78
936,US-2024-100935,2023-11-26,CU-10018,OFF-ST-1135,144.48,6,0.0,53.12
937,US-2024-100936,2025-07-24,CU-10058,OFF-ST-1136,402.32,8,0.0,70.36
938,US-2024-100937,2024-05-13,CU-10044,TEC-AC-1137,5895.26,9,0.1,63.26
939,US-2024-100938,2024-11-08,CU-10037,FUR-BO-1138,2574.33,11,0.0,379.88
940,US-2024-100939,2024-09-16,CU-10023,TEC-PH-1139,2112.67,7,0.0,41.39
941,US-2024-100940,2024-04-10,CU-10026,OFF-PA-1140,212.45,7,0.0,17.35
942,US-2024-100941,2023-07-11,CU-10073,TEC-PH-1141,2026.8,10,0.0,57.78
943,US-2024-100942,2023-04-10,CU-10119,OFF-LA-1142,444.0,10,0.0,154.34
944,US-2024-100943,2025-01-10,CU-10013,OFF-PA-1143,200.06,7,0.0,59.81
945,US-2024-100944,2025-04-06,CU-10090,OFF-AR-1144,40.55,1,0.0,11.65
946,US-2024-100945,2025-03-12,CU-10083,TEC-CO-1145,5531.44,8,0.0,1143.39
947,US-2024-100946,2023-12-24,CU-10105,FUR-CH-1146,1118.02,6,0.1,-77.72
948,US-2024-100947,2023-06-17,CU-10100,TEC-MA-1147,7595.25,13,0.0,6.61
949,US-2024-100948,2024-09-01,CU-10059,FUR-TA-1148,2228.06,6,0.2,-64.17
950,US-2024-100949,2024-03-15,CU-10068,TEC-MA-1149,2228.11,4,0.1,152.69
951,US-2024-100950,2025-05-30,CU-10028,TEC-MA-1150,4823.92,8,0.0,723.97
952,US-2024-100951,2023-11-25,CU-10019,FUR-CH-1151,1371.96,3,0.0,-127.46
953,US-2024-100952,2023-10-15,CU-10111,TEC-CO-1152,4101.89,8,0.4,262.4
954,US-2024-100953,2024-08-24,CU-10025,OFF-LA-1153,202.47,6,0.15,67.61
955,US-2024-100954,2023-02-22,CU-10062,TEC-PH-1154,577.82,1,0.0,81.13
956,US-2024-100955,2024-01-17,CU-10068,FUR-TA-1155,2011.0,10,0.0,-112.2
957,US-2024-100956,2023-12-27,CU-10002,OFF-LA-1156,594.0,11,0.0,68.3
958,US-2024-100957,2025-03-14,CU-10046,TEC-PH-1157,4838.47,13,0.0,165.36
959,US-2024-100958,2025-11-26,CU-10048,OFF-BI-1158,59.52,2,0.0,15.74
960,US-2024-100959,2023-07-01,CU-10034,FUR-FU-1159,1795.9,4,0.1,-86.92
961,US-2024-100960,2023-06-10,CU-10033,FUR-TA-1160,1330.07,7,0.0,105.81
962,US-2024-100961,2024-08-06,CU-10035,TEC-AC-1161,1870.56,4,0.0,77.94
963,US-2024-100962,2025-11-12,CU-10104,TEC-PH-1162,2865.98,11,0.4,119.44
964,US-2024-100963,2023-03-29,CU-10104,OFF-PA-1163,272.16,7,0.0,54.27
965,US-2024-100964,2025-02-11,CU-10113,TEC-CO-1164,4248.66,6,0.0,311.63
966,US-2024-100965,2024-11-08,CU-10030,OFF-LA-1165,192.25,5,0.0,21.61
967,US-2024-100966,2024-11-18,CU-10056,FUR-BO-1166,3130.68,6,0.0,-203.01
968,US-2024-100967,2023-10-17,CU-10104,FUR-TA-1167,3156.7,10,0.0,-36.18
969,US-2024-100968,2024-06-06,CU-10021,OFF-ST-1168,361.35,9,0.0,92.34
970,US-2024-100969,2025-12-09,CU-10032,OFF-ST-1169,101.94,3,0.0,35.05
971,US-2024-100970,2024-06-05,CU-10102,FUR-FU-1170,632.88,4,0.0,111.17
972,US-2024-100971,2023-11-17,CU-10093,OFF-ST-1171,354.08,11,0.15,54.63
973,US-2024-100972,2023-03-19,CU-10013,FUR-FU-1172,560.62,2,0.0,100.92
974,US-2024-100973,2023-11-18,CU-10013,TEC-AC-1173,2130.0,4,0.0,-58.23
975,US-2024-100974,2025-06-12,CU-10104,FUR-TA-1174,1746.19,6,0.3,-17.87
976,US-2024-100975,2023-06-17,CU-10026,OFF-PA-1175,139.65,11,0.5,47.84
977,US-2024-100976,2025-06-24,CU-10024,TEC-CO-1176,253.81,1,0.0,62.26
978,US-2024-100977,2023-04-12,CU-10037,TEC-MA-1177,3561.04,8,0.0,11.68
979,US-2024-100978,2025-02-14,CU-10084,FUR-CH-1178,597.38,4,0.5,10.69
980,US-2024-100979,2024-02-28,CU-10002,TEC-CO-1179,4113.53,13,0.5,-82.33
981,US-2024-100980,2025-10-06,CU-10066,TEC-MA-1180,1830.39,3,0.0,272.46
982,US-2024-100981,2023-06-04,CU-10077,OFF-PA-1181,396.09,9,0.0,124.99
983,US-2024-100982,2025-03-31,CU-10111,OFF-ST-1182,42.62,2,0.0,4.17
984,US-2024-100983,2024-10-17,CU-10003,OFF-ST-1183,144.72,8,0.0,19.79
985,US-2024-100984,2025-06-17,CU-10014,TEC-AC-1184,2768.65,5,0.0,512.18
986,US-2024-100985,2025-10-27,CU-10040,TEC-MA-1185,4346.45,5,0.0,518.53
987,US-2024-100986,2023-03-12,CU-10048,OFF-BI-1186,394.31,9,0.1,141.17
988,US-2024-100987,2025-12-14,CU-10017,OFF-LA-1187,176.26,8,0.1,17.29
989,US-2024-100988,2023-02-02,CU-10014,OFF-BI-1188,273.49,7,0.0,31.11
990,US-2024-100989,2023-02-04,CU-10084,FUR-TA-1189,2263.4,10,0.0,23.37
991,US-2024-100990,2023-05-18,CU-10045,TEC-AC-1190,5752.67,7,0.0,13.02
992,US-2024-100991,2023-08-18,CU-10005,OFF-LA-1191,267.04,8,0.0,67.74
993,US-2024-100992,2025-09-20,CU-10086,OFF-BI-1192,13.52,1,0.3,4.99
994,US-2024-100993,2023-02-19,CU-10069,OFF-BI-1193,29.54,2,0.5,8.75
995,US-2024-100994,2024-06-11,CU-10093,OFF-AR-1194,174.51,7,0.0,25.75
996,US-2024-100995,2023-08-28,CU-10047,OFF-PA-1195,81.52,7,0.4,16.64
997,US-2024-100996,2023-01-30,CU-10093,OFF-AR-1196,106.01,4,0.4,19.53
998,US-2024-100997,2024-04-17,CU-10013,TEC-AC-1197,9532.25,13,0.0,2509.96
999,US-2024-100998,2023-03-23,CU-10000,TEC-PH-1198,8033.9,13,0.15,699.71
1000,US-2024-100999,2024-12-03,CU-10095,FUR-FU-1199,1001.81,4,0.1,136.57
1001,US-2024-101000,2023-01-08,CU-10107,OFF-BI-1200,188.7,5,0.0,33.84
1002,US-2024-101001,2023-07-06,CU-10027,OFF-PA-1201,523.38,11,0.0,121.31
1003,US-2024-101002,2023-10-24,CU-10072,FUR-FU-1202,4863.3,10,0.0,556.05
1004,US-2024-101003,2025-03-15,CU-10058,FUR-FU-1203,4649.85,10,0.1,373.21
1005,US-2024-101004,2025-01-04,CU-10021,TEC-MA-1204,11368.37,13,0.0,264.07
1006,US-2024-101005,2023-07-28,CU-10072,OFF-ST-1205,47.55,2,0.2,13.36
1007,US-2024-101006,2023-08-28,CU-10063,TEC-PH-1206,2023.27,9,0.15,162.92
1008,US-2024-101007,2025-07-13,CU-10051,TEC-MA-1207,5065.4,13,0.1,192.72
1009,US-2024-101008,2023-04-26,CU-10109,TEC-PH-1208,4376.82,12,0.15,-5.9
1010,US-2024-101009,2023-06-06,CU-10052,OFF-AR-1209,242.34,7,0.0,20.7
1011,US-2024-101010,2023-02-21,CU-10052,OFF-PA-1210,429.3,9,0.0,100.66
1012,US-2024-101011,2024-12-08,CU-10021,TEC-PH-1211,1697.14,3,0.1,152.56
1013,US-2024-101012,2025-12-07,CU-10088,OFF-AR-1212,195.26,5,0.1,31.86
1014,US-2024-101013,2023-03-12,CU-10068,OFF-BI-1213,235.8,6,0.0,70.48
1015,US-2024-101014,2024-03-09,CU-10048,TEC-CO-1214,2778.19,12,0.1,724.01
1016,US-2024-101015,2025-07-31,CU-10066,OFF-BI-1215,96.72,3,0.0,21.02
1017,US-2024-101016,2023-02-10,CU-10089,TEC-CO-1216,751.64,4,0.1,167.96
1018,US-2024-101017,2023-05-18,CU-10020,OFF-AR-1217,494.96,12,0.1,133.36
1019,US-2024-101018,2024-04-14,CU-10078,OFF-AR-1218,106.39,7,0.15,28.07
1020,US-2024-101019,2025-02-07,CU-10006,TEC-CO-1219,3217.22,8,0.15,412.83
1021,US-2024-101020,2023-03-13,CU-10057,FUR-TA-1220,3656.8,8,0.0,117.68
1022,US-2024-101021,2024-02-06,CU-10032,OFF-PA-1221,244.67,6,0.1,37.64
1023,US-2024-101022,2023-10-27,CU-10066,TEC-AC-1222,3427.12,10,0.15,187.74
1024,US-2024-101023,2025-01-14,CU-10030,TEC-MA-1223,2680.92,4,0.1,347.95
1025,US-2024-101024,2024-10-10,CU-10004,TEC-AC-1224,2606.04,12,0.0,44.76
1026,US-2024-101025,2023-08-08,CU-10119,OFF-AR-1225,122.97,3,0.0,9.32
1027,US-2024-101026,2025-09-30,CU-10034,TEC-AC-1226,2067.45,5,0.4,159.87
1028,US-2024-101027,2023-05-14,CU-10072,OFF-PA-1227,260.44,7,0.3,49.22
1029,US-2024-101028,2023-06-16,CU-10050,FUR-BO-1228,102.54,1,0.4,-3.73
1030,US-2024-101029,2025-03-08,CU-10069,OFF-PA-1229,330.66,9,0.0,94.87
1031,US-2024-101030,2023-06-25,CU-10028,TEC-MA-1230,1752.3,3,0.3,136.99
1032,US-2024-101031,2025-10-04,CU-10102,FUR-TA-1231,1017.2,7,0.1,53.59
1033,US-2024-101032,2024-08-05,CU-10012,OFF-ST-1232,304.76,13,0.3,53.78
1034,US-2024-101033,2023-11-20,CU-10029,TEC-PH-1233,6509.23,13,0.0,972.04
1035,US-2024-101034,2023-11-17,CU-10107,FUR-TA-1234,1878.01,12,0.1,-129.72
1036,US-2024-101035,2023-03-17,CU-10084,OFF-AR-1235,370.71,9,0.0,32.33
1037,US-2024-101036,2025-06-18,CU-10119,TEC-PH-1236,629.97,1,0.0,104.79
1038,US-2024-101037,2023-10-15,CU-10089,FUR-TA-1237,1583.82,9,0.0,180.46
1039,US-2024-101038,2025-11-18,CU-10061,TEC-CO-1238,2376.05,5,0.15,26.36
1040,US-2024-101039,2024-05-15,CU-10012,OFF-AR-1239,141.47,7,0.0,40.76
1041,US-2024-101040,2023-07-17,CU-10090,OFF-AR-1240,157.83,3,0.0,36.05
1042,US-2024-101041,2023-08-09,CU-10077,OFF-AR-1241,58.8,4,0.0,4.3
1043,US-2024-101042,2023-06-04,CU-10110,TEC-PH-1242,7794.23,13,0.15,1404.63
1044,US-2024-101043,2023-01-17,CU-10032,TEC-AC-1243,4645.94,13,0.0,759.33
1045,US-2024-101044,2025-12-31,CU-10080,OFF-AR-1244,130.97,10,0.3,13.13
1046,US-2024-101045,2025-04-21,CU-10061,FUR-TA-1245,2333.42,6,0.2,-119.2
1047,US-2024-101046,2023-01-23,CU-10052,FUR-CH-1246,3812.25,13,0.0,487.41
1048,US-2024-101047,2024-03-22,CU-10063,TEC-AC-1247,8613.18,13,0.2,462.22
1049,US-2024-101048,2024-07-04,CU-10066,FUR-CH-1248,3381.84,8,0.0,73.75
1050,US-2024-101049,2023-10-24,CU-10112,FUR-CH-1249,391.34,1,0.2,-27.94
1051,US-2024-101050,2023-03-05,CU-10006,FUR-TA-1250,2301.52,8,0.0,63.12
1052,US-2024-101051,2023-12-11,CU-10041,TEC-PH-1251,1635.12,4,0.0,321.38
1053,US-2024-101052,2025-02-05,CU-10051,OFF-LA-1252,557.28,12,0.0,120.56
1054,US-2024-101053,2024-11-30,CU-10072,TEC-PH-1253,6861.01,13,0.0,1041.16
1055,US-2024-101054,2023-03-11,CU-10032,TEC-AC-1254,912.38,4,0.5,20.86
1056,US-2024-101055,2024-11-29,CU-10077,OFF-BI-1255,307.71,9,0.0,74.73
1057,US-2024-101056,2025-03-28,CU-10004,TEC-AC-1256,1918.03,11,0.4,455.58
1058,US-2024-101057,2025-06-02,CU-10107,TEC-MA-1257,1764.07,7,0.0,414.13
1059,US-2024-101058,2023-01-23,CU-10111,OFF-ST-1258,144.76,4,0.1,13.83
1060,US-2024-101059,2024-09-12,CU-10009,TEC-AC-1259,504.68,2,0.1,89.83
1061,US-2024-101060,2024-03-21,CU-10090,OFF-AR-1260,277.41,7,0.0,50.67
1062,US-2024-101061,2025-01-10,CU-10074,FUR-BO-1261,185.78,1,0.1,-17.59
1063,US-2024-101062,2025-10-31,CU-10021,OFF-BI-1262,392.22,9,0.0,129.65
1064,US-2024-101063,2023-08-12,CU-10004,OFF-AR-1263,196.3,5,0.0,70.68
1065,US-2024-101064,2023-08-07,CU-10093,TEC-MA-1264,9022.09,11,0.0,943.93
1066,US-2024-101065,2024-05-26,CU-10101,OFF-ST-1265,323.75,7,0.0,91.61
1067,US-2024-101066,2023-01-28,CU-10049,OFF-BI-1266,578.02,12,0.1,77.25
1068,US-2024-101067,2025-12-27,CU-10062,TEC-AC-1267,2744.16,6,0.0,126.85
1069,US-2024-101068,2024-10-27,CU-10090,FUR-BO-1268,3468.24,9,0.0,173.75
1070,US-2024-101069,2024-10-02,CU-10035,FUR-FU-1269,638.72,6,0.15,-32.03
1071,US-2024-101070,2025-06-09,CU-10111,OFF-AR-1270,66.48,3,0.2,21.84
1072,US-2024-101071,2023-11-03,CU-10113,OFF-BI-1271,88.32,5,0.2,26.01
1073,US-2024-101072,2025-04-23,CU-10002,OFF-ST-1272,50.65,1,0.0,16.08
1074,US-2024-101073,2025-11-19,CU-10049,OFF-LA-1273,128.34,3,0.0,32.05
1075,US-2024-101074,2023-01-26,CU-10119,TEC-MA-1274,883.57,2,0.3,40.47
1076,US-2024-101075,2024-05-17,CU-10047,FUR-CH-1275,2543.88,12,0.0,199.55
1077,US-2024-101076,2023-04-19,CU-10018,FUR-TA-1276,3752.43,11,0.0,391.1
1078,US-2024-101077,2023-03-23,CU-10029,OFF-PA-1277,153.41,4,0.15,52.3
1079,US-2024-101078,2024-10-07,CU-10036,FUR-CH-1278,2251.85,11,0.1,145.61
1080,US-2024-101079,2024-09-24,CU-10040,OFF-ST-1279,308.98,7,0.0,63.0
1081,US-2024-101080,2023-09-23,CU-10093,TEC-PH-1280,206.85,1,0.0,32.29
1082,US-2024-101081,2023-07-30,CU-10104,TEC-PH-1281,3184.2,5,0.0,582.22
1083,US-2024-101082,2023-03-12,CU-10094,FUR-CH-1282,4437.93,13,0.1,832.95
1084,US-2024-101083,2024-07-11,CU-10077,OFF-PA-1283,141.0,5,0.0,24.93
1085,US-2024-101084,2023-01-24,CU-10087,OFF-PA-1284,427.3,10,0.0,34.61
1086,US-2024-101085,2024-02-25,CU-10043,FUR-FU-1285,2165.85,5,0.0,-188.04
1087,US-2024-101086,2024-01-18,CU-10108,TEC-AC-1286,2772.2,4,0.0,153.65
1088,US-2024-101087,2023-03-11,CU-10070,TEC-PH-1287,2154.36,3,0.1,308.2
1089,US-2024-101088,2025-08-23,CU-10108,TEC-CO-1288,7477.92,12,0.0,978.74
1090,US-2024-101089,2023-08-13,CU-10040,OFF-AR-1289,276.78,7,0.0,99.26
1091,US-2024-101090,2024-06-22,CU-10076,OFF-AR-1290,218.35,11,0.0,40.71
1092,US-2024-101091,2024-06-02,CU-10095,TEC-MA-1291,412.4,1,0.3,36.67
1093,US-2024-101092,2023-07-02,CU-10035,TEC-AC-1292,3720.55,5,0.0,720.56
1094,US-2024-101093,2024-09-09,CU-10001,OFF-AR-1293,32.62,3,0.4,8.7
1095,US-2024-101094,2024-08-22,CU-10107,OFF-BI-1294,152.01,9,0.0,39.55
1096,US-2024-101095,2023-11-29,CU-10090,FUR-FU-1295,1833.82,4,0.15,331.87
1097,US-2024-101096,2025-06-11,CU-10011,TEC-MA-1296,5333.4,12,0.0,316.31
1098,US-2024-101097,2024-04-28,CU-10052,TEC-MA-1297,4050.4,8,0.0,-31.7
1099,US-2024-101098,2023-12-25,CU-10005,OFF-BI-1298,52.88,1,0.0,9.78
1100,US-2024-101099,2025-04-24,CU-10058,OFF-LA-1299,118.15,3,0.1,21.11
1101,US-2024-101100,2025-09-10,CU-10045,FUR-CH-1300,3614.45,7,0.0,-300.57
1102,US-2024-101101,2025-03-04,CU-10001,FUR-FU-1301,1371.6,5,0.0,63.51
1103,US-2024-101102,2024-04-02,CU-10108,OFF-BI-1302,177.1,5,0.0,63.05
1104,US-2024-101103,2024-05-23,CU-10105,OFF-BI-1303,251.05,5,0.0,34.14
1105,US-2024-101104,2024-03-22,CU-10062,OFF-PA-1304,460.92,12,0.0,39.06
1106,US-2024-101105,2025-03-29,CU-10083,OFF-PA-1305,158.43,3,0.0,25.58
1107,US-2024-101106,2025-05-13,CU-10042,OFF-BI-1306,379.81,9,0.1,114.25
1108,US-2024-101107,2024-07-10,CU-10076,OFF-ST-1307,70.41,3,0.0,5.12
1109,US-2024-101108,2025-08-06,CU-10002,OFF-AR-1308,125.0,10,0.0,34.94
1110,US-2024-101109,2023-10-10,CU-10073,TEC-AC-1309,7018.5,10,0.0,-77.33
1111,US-2024-101110,2024-05-23,CU-10108,OFF-PA-1310,203.28,11,0.2,25.03
1112,US-2024-101111,2025-02-16,CU-10119,OFF-BI-1311,109.78,5,0.15,9.24
1113,US-2024-101112,2025-06-04,CU-10075,TEC-CO-1312,4479.3,12,0.1,277.57
1114,US-2024-101113,2023-09-29,CU-10054,TEC-CO-1313,3187.73,13,0.0,192.08
1115,US-2024-101114,2023-04-24,CU-10027,OFF-AR-1314,438.3,10,0.1,77.25
1116,US-2024-101115,2023-12-02,CU-10018,FUR-CH-1315,4267.12,13,0.2,134.23
1117,US-2024-101116,2024-10-22,CU-10039,TEC-CO-1316,1998.71,7,0.0,392.24
1118,US-2024-101117,2025-08-03,CU-10098,TEC-AC-1317,1789.53,6,0.5,77.84
1119,US-2024-101118,2024-03-16,CU-10110,OFF-LA-1318,105.49,7,0.15,11.57
1120,US-2024-101119,2024-04-21,CU-10074,OFF-LA-1319,326.64,12,0.0,118.34
1121,US-2024-101120,2025-09-13,CU-10091,OFF-PA-1320,37.89,3,0.0,4.85
1122,US-2024-101121,2023-07-25,CU-10091,OFF-LA-1321,14.36,1,0.3,3.61
1123,US-2024-101122,2023-02-11,CU-10032,TEC-CO-1322,847.52,1,0.0,187.64
1124,US-2024-101123,2023-02-02,CU-10079,OFF-LA-1323,216.04,7,0.15,45.69
1125,US-2024-101124,2025-04-09,CU-10037,OFF-AR-1324,390.28,11,0.0,106.89
1126,US-2024-101125,2025-04-19,CU-10107,OFF-ST-1325,292.37,13,0.0,30.23
1127,US-2024-101126,2023-11-19,CU-10106,OFF-ST-1326,82.78,7,0.1,21.05
1128,US-2024-101127,2025-09-18,CU-10050,OFF-PA-1327,148.72,8,0.0,40.89
1129,US-2024-101128,2024-10-18,CU-10050,OFF-AR-1328,20.54,1,0.3,6.4
1130,US-2024-101129,2025-10-26,CU-10076,FUR-TA-1329,1234.87,3,0.1,116.27
1131,US-2024-101130,2025-04-06,CU-10090,OFF-BI-1330,267.7,5,0.0,25.45
1132,US-2024-101131,2024-01-11,CU-10116,OFF-BI-1331,154.8,4,0.0,16.01
1133,US-2024-101132,2024-04-06,CU-10109,OFF-BI-1332,134.04,4,0.0,49.44
1134,US-2024-101133,2023-09-16,CU-10063,OFF-ST-1333,245.48,5,0.1,57.3
1135,US-2024-101134,2025-02-02,CU-10110,OFF-BI-1334,300.77,7,0.15,38.89
1136,US-2024-101135,2024-09-06,CU-10101,OFF-BI-1335,436.27,9,0.1,32.66
1137,US-2024-101136,2025-03-28,CU-10060,FUR-CH-1336,1634.22,7,0.0,117.63
1138,US-2024-101137,2025-01-03,CU-10032,OFF-BI-1337,87.65,6,0.3,31.75
1139,US-2024-101138,2024-03-12,CU-10101,OFF-PA-1338,15.45,2,0.5,4.03
1140,US-2024-101139,2025-02-02,CU-10034,TEC-MA-1339,4687.52,12,0.1,788.2
1141,US-2024-101140,2023-07-18,CU-10084,OFF-BI-1340,441.84,11,0.1,42.16
1142,US-2024-101141,2024-08-08,CU-10004,FUR-FU-1341,3093.9,6,0.0,-252.28
1143,US-2024-101142,2023-10-06,CU-10054,TEC-CO-1342,368.66,1,0.3,36.9
1144,US-2024-101143,2025-09-12,CU-10013,OFF-ST-1343,23.08,1,0.15,2.7
1145,US-2024-101144,2023-07-05,CU-10026,TEC-AC-1344,6785.22,13,0.0,1369.8
1146,US-2024-101145,2025-06-15,CU-10035,OFF-PA-1345,362.6,7,0.0,126.35
1147,US-2024-101146,2023-06-25,CU-10069,FUR-CH-1346,5315.42,11,0.0,295.42
1148,US-2024-101147,2025-02-23,CU-10081,FUR-CH-1347,2025.02,11,0.3,143.13
1149,US-2024-101148,2024-11-15,CU-10047,OFF-LA-1348,334.4,11,0.0,32.12
1150,US-2024-101149,2025-08-14,CU-10048,OFF-ST-1349,207.2,9,0.4,23.14
1151,US-2024-101150,2024-10-26,CU-10022,OFF-AR-1350,350.24,11,0.0,74.16
1152,US-2024-101151,2023-10-03,CU-10026,TEC-CO-1351,5430.26,11,0.0,445.33
1153,US-2024-101152,2025-05-08,CU-10117,FUR-BO-1352,2001.35,12,0.1,26.97
1154,US-2024-101153,2023-07-18,CU-10056,OFF-AR-1353,275.83,6,0.1,60.4
1155,US-2024-101154,2025-01-29,CU-10087,OFF-LA-1354,37.76,3,0.5,9.83
1156,US-2024-101155,2024-04-28,CU-10080,OFF-LA-1355,168.68,5,0.2,51.59
1157,US-2024-101156,2024-08-31,CU-10022,TEC-MA-1356,1215.02,4,0.15,125.55
1158,US-2024-101157,2024-07-29,CU-10073,OFF-PA-1357,318.8,10,0.0,34.94
1159,US-2024-101158,2024-08-28,CU-10026,OFF-PA-1358,55.12,4,0.0,5.55
1160,US-2024-101159,2025-01-11,CU-10105,TEC-CO-1359,3604.54,8,0.15,-3.15
1161,US-2024-101160,2025-01-08,CU-10055,TEC-CO-1360,4486.24,10,0.2,1040.74
1162,US-2024-101161,2023-11-20,CU-10088,FUR-TA-1361,1364.91,3,0.0,55.88
1163,US-2024-101162,2024-03-10,CU-10013,OFF-AR-1362,81.92,2,0.0,19.53
1164,US-2024-101163,2025-04-14,CU-10071,TEC-AC-1363,3229.86,6,0.0,498.7
1165,US-2024-101164,2023-05-09,CU-10076,OFF-BI-1364,73.11,3,0.0,8.83
1166,US-2024-101165,2024-12-27,CU-10002,TEC-AC-1365,6637.56,12,0.0,1213.47
1167,US-2024-101166,2024-08-10,CU-10057,OFF-PA-1366,171.48,10,0.4,52.63
